cf_id,contact_id,company_name,description, goal , pledged ,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
241,5072,"Young, Gilbert and Escobar",Networked didactic time-frame," $151,300.00 "," $57,034.00 ",failed,1296,US,USD,10/11/20,6/7/21,cat07,scat021
2654,5200,"Thomas, Welch and Santana",Assimilated exuding toolset," $9,800.00 "," $7,120.00 ",failed,77,US,USD,1/13/21,5/5/21,cat01,scat01
159,4502,Brown-Pena,Front-line client-server secured line," $5,300.00 "," $14,097.00 ",successful,247,US,USD,3/8/20,2/26/21,cat08,scat015
1010,4945,"Holder, Caldwell and Vance",Polarized systemic Internet solution," $178,000.00 "," $43,086.00 ",failed,395,IT,EUR,9/17/20,5/25/21,cat07,scat021
1807,3012,Harrison-Bridges,Profit-focused exuding moderator," $77,000.00 "," $1,930.00 ",failed,49,GB,GBP,3/4/21,9/21/21,cat02,scat08
1135,6094,"Johnson, Murphy and Peterson",Cross-group high-level moderator," $84,900.00 "," $13,864.00 ",failed,180,US,USD,1/28/21,8/11/21,cat07,scat012
1859,3815,Taylor Inc,Public-key 3rdgeneration system engine," $2,800.00 "," $7,742.00 ",successful,84,US,USD,8/2/20,5/24/21,cat02,scat02
1265,4838,Deleon and Sons,Organized value-added access," $184,800.00 "," $164,109.00 ",failed,2690,US,USD,1/11/21,12/28/21,cat04,scat04
2648,3469,"Benjamin, Paul and Ferguson",Cloned global Graphical User Interface," $4,200.00 "," $6,870.00 ",successful,88,US,USD,12/17/20,8/9/21,cat04,scat04
141,4874,Hardin-Dixon,Focused solution-oriented matrix," $1,300.00 "," $12,597.00 ",successful,156,US,USD,6/20/21,1/31/22,cat05,scat07
1944,1792,York-Pitts,Monitored discrete toolset," $66,100.00 "," $179,074.00 ",successful,2985,US,USD,10/19/21,2/23/22,cat04,scat04
3187,4356,Jarvis and Sons,Business-focused intermediate system engine," $29,500.00 "," $83,843.00 ",successful,762,US,USD,5/21/21,7/20/21,cat03,scat09
1436,6196,Morrison-Henderson,De-engineered disintermediate encoding, $100.00 , $4.00 ,canceled,1,CH,CHF,6/18/21,11/12/21,cat02,scat08
1384,3578,Martin-James,Streamlined upward-trending analyzer," $180,100.00 "," $105,598.00 ",failed,2779,AU,AUD,1/11/21,3/30/21,cat03,scat03
2446,4491,"Mercer, Solomon and Singleton",Distributed human-resource policy," $9,000.00 "," $8,866.00 ",failed,92,US,USD,12/4/20,5/27/21,cat04,scat04
2215,3054,"Dougherty, Austin and Mills",De-engineered 5thgeneration contingency," $170,600.00 "," $75,022.00 ",failed,1028,US,USD,12/11/20,5/26/21,cat02,scat02
2704,1968,Ritter PLC,Multi-channeled upward-trending application," $9,500.00 "," $14,408.00 ",successful,554,CA,CAD,12/25/20,7/12/21,cat02,scat08
2470,5869,Anderson Group,Organic maximized database," $6,300.00 "," $14,089.00 ",successful,135,DK,DKK,5/9/20,5/1/21,cat02,scat02
1056,5858,Smith and Sons,Grass-roots 24/7 attitude," $5,200.00 "," $12,467.00 ",successful,122,US,USD,4/1/20,3/1/21,cat06,scat019
1278,5203,Lam-Hamilton,Team-oriented global strategy," $6,000.00 "," $11,960.00 ",successful,221,US,USD,6/14/21,8/18/21,cat05,scat023
2987,2577,Ho Ltd,Enhanced client-driven capacity," $5,800.00 "," $7,966.00 ",successful,126,US,USD,8/3/20,3/30/21,cat04,scat04
417,3216,"Brown, Estrada and Jensen",Exclusive systematic productivity," $105,300.00 "," $106,321.00 ",successful,1022,US,USD,9/19/20,5/22/21,cat04,scat04
670,2037,Hunt LLC,Re-engineered radical policy," $20,000.00 "," $158,832.00 ",successful,3177,US,USD,6/21/21,2/7/22,cat05,scat011
1427,3867,Fowler-Smith,Down-sized logistical adapter," $3,000.00 "," $11,091.00 ",successful,198,CH,CHF,3/3/21,11/19/21,cat04,scat04
2918,5109,Blair Inc,Configurable bandwidth-monitored throughput," $9,900.00 "," $1,269.00 ",failed,26,CH,CHF,2/5/21,11/4/21,cat02,scat02
306,1376,"Kelley, Stanton and Sanchez",Optional tangible pricing structure," $3,700.00 "," $5,107.00 ",successful,85,AU,AUD,3/29/21,9/29/21,cat05,scat05
1714,5260,Hernandez-Macdonald,Organic high-level implementation," $168,700.00 "," $141,393.00 ",failed,1790,US,USD,4/27/20,5/18/21,cat04,scat04
1354,2350,Joseph LLC,Decentralized logistical collaboration," $94,900.00 "," $194,166.00 ",successful,3596,US,USD,1/20/21,5/11/21,cat04,scat04
810,2269,Webb-Smith,Advanced content-based installation," $9,300.00 "," $4,124.00 ",failed,37,US,USD,9/4/21,11/29/21,cat02,scat06
304,3650,Johns PLC,Distributed high-level open architecture," $6,800.00 "," $14,865.00 ",successful,244,US,USD,11/1/20,6/12/21,cat02,scat02
752,3934,Hardin-Foley,Synergized zero tolerance help-desk," $72,400.00 "," $134,688.00 ",successful,5180,US,USD,6/21/20,5/21/21,cat04,scat04
2254,4048,"Fischer, Fowler and Arnold",Extended multi-tasking definition," $20,100.00 "," $47,705.00 ",successful,589,IT,EUR,6/8/21,1/21/22,cat05,scat011
1654,4266,Martinez-Juarez,Realigned uniform knowledge user," $31,200.00 "," $95,364.00 ",successful,2725,US,USD,6/7/21,10/31/21,cat02,scat02
2729,3863,Wilson and Sons,Monitored grid-enabled model," $3,500.00 "," $3,295.00 ",failed,35,IT,EUR,5/16/21,10/11/21,cat05,scat013
913,4922,Clements Group,Assimilated actuating policy," $9,000.00 "," $4,896.00 ",canceled,94,US,USD,2/10/21,4/8/21,cat02,scat02
1388,4517,Valenzuela-Cook,Total incremental productivity," $6,700.00 "," $7,496.00 ",successful,300,US,USD,1/4/21,10/4/21,cat09,scat024
76,3259,"Parker, Haley and Foster",Adaptive local task-force," $2,700.00 "," $9,967.00 ",successful,144,US,USD,6/25/20,5/27/21,cat01,scat01
1172,3123,Fuentes LLC,Universal zero-defect concept," $83,300.00 "," $52,421.00 ",failed,558,US,USD,4/9/21,11/29/21,cat04,scat04
2579,3870,Moran and Sons,Object-based bottom-line superstructure," $9,700.00 "," $6,298.00 ",failed,64,US,USD,5/10/21,6/30/21,cat04,scat04
2371,2996,Stevens Inc,Adaptive 24hour projection," $8,200.00 "," $1,546.00 ",canceled,37,US,USD,10/8/21,11/27/21,cat02,scat018
359,2993,Martinez-Johnson,Sharable radical toolset," $96,500.00 "," $16,168.00 ",failed,245,US,USD,4/29/21,12/14/21,cat05,scat023
1423,4556,Franklin Inc,Focused multimedia knowledgebase," $6,200.00 "," $6,269.00 ",successful,87,US,USD,5/1/20,4/13/21,cat02,scat018
2239,2326,Perez PLC,Seamless 6thgeneration extranet," $43,800.00 "," $149,578.00 ",successful,3116,US,USD,6/28/20,6/5/21,cat04,scat04
1835,4109,"Sanchez, Cross and Savage",Sharable mobile knowledgebase," $6,000.00 "," $3,841.00 ",failed,71,US,USD,2/15/21,5/5/21,cat03,scat03
2097,5739,Pineda Ltd,Cross-group global system engine," $8,700.00 "," $4,531.00 ",failed,42,US,USD,8/11/20,10/8/21,cat07,scat012
1165,5887,Powell and Sons,Centralized clear-thinking conglomeration," $18,900.00 "," $60,934.00 ",successful,909,US,USD,10/17/20,7/31/21,cat05,scat05
1368,1651,Nunez-Richards,De-engineered cohesive system engine," $86,400.00 "," $103,255.00 ",successful,1613,US,USD,10/12/20,10/21/21,cat03,scat03
2331,1628,Pugh LLC,Reactive analyzing function," $8,900.00 "," $13,065.00 ",successful,136,US,USD,8/15/20,7/4/21,cat06,scat019
3145,2642,Rowe-Wong,Robust hybrid budgetary management, $700.00 ," $6,654.00 ",successful,130,US,USD,7/16/21,12/17/21,cat02,scat02
2313,6020,Williams-Santos,Open-source analyzing monitoring," $9,400.00 "," $6,852.00 ",failed,156,CA,CAD,1/15/21,4/8/21,cat01,scat01
251,4747,Weber Inc,Up-sized discrete firmware," $157,600.00 "," $124,517.00 ",failed,1368,GB,GBP,1/13/21,11/2/21,cat04,scat04
1956,5534,"Avery, Brown and Parker",Exclusive intangible extranet," $7,900.00 "," $5,113.00 ",failed,102,US,USD,8/11/20,6/25/21,cat05,scat05
1575,4790,Cox Group,Synergized analyzing process improvement," $7,100.00 "," $5,824.00 ",failed,86,AU,AUD,1/20/21,4/29/21,cat06,scat016
1917,4632,Jensen LLC,Realigned dedicated system engine, $600.00 ," $6,226.00 ",successful,102,US,USD,10/27/20,9/11/21,cat07,scat012
2447,1952,Brown Inc,Object-based bandwidth-monitored concept," $156,800.00 "," $20,243.00 ",failed,253,US,USD,9/19/21,12/4/21,cat04,scat04
1813,4388,Hale-Hayes,Ameliorated client-driven open system," $121,600.00 "," $188,288.00 ",successful,4006,US,USD,1/5/21,11/27/21,cat05,scat011
367,5529,Mcbride PLC,Upgradable leadingedge Local Area Network," $157,300.00 "," $11,167.00 ",failed,157,US,USD,10/18/20,2/25/21,cat04,scat04
1803,1316,Harris-Jennings,Customizable intermediate data-warehouse," $70,300.00 "," $146,595.00 ",successful,1629,US,USD,5/1/21,9/16/21,cat04,scat04
284,1670,Becker-Scott,Managed optimizing archive," $7,900.00 "," $7,875.00 ",failed,183,US,USD,12/23/21,12/26/21,cat05,scat07
2603,4909,"Todd, Freeman and Henry",Diverse systematic projection," $73,800.00 "," $148,779.00 ",successful,2188,US,USD,10/17/20,6/1/21,cat04,scat04
653,3401,"Martinez, Garza and Young",Up-sized web-enabled info-mediaries," $108,500.00 "," $175,868.00 ",successful,2409,IT,EUR,1/6/21,10/27/21,cat02,scat02
1131,4619,Smith-Ramos,Persevering optimizing Graphical User Interface," $140,300.00 "," $5,112.00 ",failed,82,DK,DKK,9/20/20,6/27/21,cat05,scat05
349,4722,Brown-George,Cross-platform tertiary array, $100.00 , $5.00 ,failed,1,GB,GBP,4/20/21,6/30/21,cat01,scat01
2509,2188,Waters and Sons,Inverse neutral structure," $6,300.00 "," $13,018.00 ",successful,194,US,USD,8/12/21,1/16/22,cat03,scat09
3139,5497,Brown Ltd,Quality-focused system-worthy support," $71,100.00 "," $91,176.00 ",successful,1140,US,USD,11/8/20,5/21/21,cat04,scat04
480,5711,"Christian, Yates and Greer",Vision-oriented 5thgeneration array," $5,300.00 "," $6,342.00 ",successful,102,US,USD,2/16/21,11/4/21,cat04,scat04
1205,4076,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit," $88,700.00 "," $151,438.00 ",successful,2857,US,USD,3/27/21,10/1/21,cat04,scat04
291,1847,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix," $3,300.00 "," $6,178.00 ",successful,107,US,USD,1/4/21,7/28/21,cat06,scat010
1758,2816,Valencia PLC,Extended asynchronous initiative," $3,400.00 "," $6,405.00 ",successful,160,GB,GBP,5/13/21,8/21/21,cat02,scat02
766,5019,"Gordon, Mendez and Johnson",Fundamental needs-based frame," $137,600.00 "," $180,667.00 ",successful,2230,US,USD,8/29/20,8/5/21,cat01,scat01
569,4869,Johnson Group,Compatible full-range leverage," $3,900.00 "," $11,075.00 ",successful,316,US,USD,2/28/21,5/8/21,cat02,scat018
50,3613,Rose-Fuller,Upgradable holistic system engine," $10,000.00 "," $12,042.00 ",successful,117,US,USD,9/28/21,10/4/21,cat05,scat023
1875,3069,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse," $42,800.00 "," $179,356.00 ",successful,6406,US,USD,9/30/21,2/1/22,cat04,scat04
3040,2601,"Brady, Cortez and Rodriguez",Multi-lateral maximized core," $8,200.00 "," $1,136.00 ",canceled,15,US,USD,3/5/21,7/2/21,cat04,scat04
179,2133,"Wang, Nguyen and Horton",Innovative holistic hub," $6,200.00 "," $8,645.00 ",successful,192,US,USD,9/10/21,11/5/21,cat02,scat06
114,3164,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology," $1,100.00 "," $1,914.00 ",successful,26,CA,CAD,8/21/20,8/3/21,cat04,scat04
260,3897,Barnett and Sons,Business-focused dynamic info-mediaries," $26,500.00 "," $41,205.00 ",successful,723,US,USD,4/6/21,12/17/21,cat04,scat04
1810,5663,Petersen-Rodriguez,Digitized clear-thinking installation," $8,500.00 "," $14,488.00 ",successful,170,IT,EUR,6/28/21,11/20/21,cat04,scat04
68,3879,Burnett-Mora,Quality-focused 24/7 superstructure," $6,400.00 "," $12,129.00 ",successful,238,GB,GBP,9/6/20,8/1/21,cat02,scat08
1148,5900,King LLC,Multi-channeled local intranet," $1,400.00 "," $3,496.00 ",successful,55,US,USD,1/18/21,12/31/21,cat04,scat04
2489,2272,Miller Ltd,Open-architected mobile emulation," $198,600.00 "," $97,037.00 ",failed,1198,US,USD,11/10/20,10/30/21,cat06,scat010
1586,5436,Case LLC,Ameliorated foreground methodology," $195,900.00 "," $55,757.00 ",failed,648,US,USD,2/28/20,3/1/21,cat04,scat04
2339,3676,"Swanson, Wilson and Baker",Synergized well-modulated project," $4,300.00 "," $11,525.00 ",successful,128,AU,AUD,2/25/21,5/7/21,cat08,scat015
1687,4676,"Dean, Fox and Phillips",Extended context-sensitive forecast," $25,600.00 "," $158,669.00 ",successful,2144,US,USD,12/3/21,12/31/21,cat04,scat04
1260,1563,Smith-Smith,Total leadingedge neural-net," $189,000.00 "," $5,916.00 ",failed,64,US,USD,3/10/21,5/26/21,cat02,scat08
2240,4349,"Smith, Scott and Rodriguez",Organic actuating protocol," $94,300.00 "," $150,806.00 ",successful,2693,GB,GBP,4/24/20,2/24/21,cat04,scat04
1762,1658,"White, Robertson and Roberts",Down-sized national software," $5,100.00 "," $14,249.00 ",successful,432,US,USD,5/9/20,5/22/21,cat08,scat015
331,2552,Martinez Inc,Organic upward-trending Graphical User Interface," $7,500.00 "," $5,803.00 ",failed,62,US,USD,7/5/20,6/8/21,cat04,scat04
1330,4847,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management," $6,400.00 "," $13,205.00 ",successful,189,US,USD,11/3/20,6/3/21,cat04,scat04
427,1553,"Martin, Lee and Armstrong",Open-architected incremental ability," $1,600.00 "," $11,108.00 ",successful,154,GB,GBP,11/18/20,8/5/21,cat01,scat01
2929,2632,"Dunn, Moreno and Green",Intuitive object-oriented task-force," $1,900.00 "," $2,884.00 ",successful,96,US,USD,2/23/21,2/28/21,cat02,scat08
2940,1908,"Jackson, Martinez and Ray",Multi-tiered executive toolset," $85,900.00 "," $55,476.00 ",failed,750,US,USD,4/5/21,1/19/22,cat04,scat04
2047,5801,Patterson-Johnson,Grass-roots directional workforce," $9,500.00 "," $5,973.00 ",canceled,87,US,USD,8/30/21,12/1/21,cat04,scat04
536,1935,Carlson-Hernandez,Quality-focused real-time solution," $59,200.00 "," $183,756.00 ",successful,3063,US,USD,8/21/21,1/26/22,cat04,scat04
238,2609,Parker PLC,Reduced interactive matrix," $72,100.00 "," $30,902.00 ",live,278,US,USD,1/5/21,7/21/21,cat04,scat04
30,2740,Yu and Sons,Adaptive context-sensitive architecture," $6,700.00 "," $5,569.00 ",failed,105,US,USD,9/28/21,12/17/21,cat05,scat011
1151,1907,"Taylor, Johnson and Hernandez",Polarized incremental portal," $118,200.00 "," $92,824.00 ",canceled,1658,US,USD,8/29/21,9/24/21,cat05,scat020
1484,1831,Mack Ltd,Reactive regional access," $139,000.00 "," $158,590.00 ",successful,2266,US,USD,1/14/21,2/16/21,cat05,scat020
1941,5177,Lamb-Sanders,Stand-alone reciprocal frame," $197,700.00 "," $127,591.00 ",failed,2604,DK,DKK,4/30/21,12/26/21,cat05,scat011
546,6179,Williams-Ramirez,Open-architected 24/7 throughput," $8,500.00 "," $6,750.00 ",failed,65,US,USD,1/14/21,11/4/21,cat04,scat04
221,2917,Weaver Ltd,Monitored 24/7 approach," $81,600.00 "," $9,318.00 ",failed,94,US,USD,4/12/20,1/14/21,cat04,scat04
2882,1486,Barnes-Williams,Upgradable explicit forecast," $8,600.00 "," $4,832.00 ",live,45,US,USD,3/2/21,12/2/21,cat05,scat07
2938,3735,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support," $119,800.00 "," $19,769.00 ",failed,257,US,USD,11/8/20,7/24/21,cat04,scat04
785,3838,"Hunt, Barker and Baker",Business-focused leadingedge instruction set," $9,400.00 "," $11,277.00 ",successful,194,CH,CHF,5/8/21,9/15/21,cat04,scat04
2785,2430,"Ramos, Moreno and Lewis",Extended multi-state knowledge user," $9,200.00 "," $13,382.00 ",successful,129,CA,CAD,2/13/21,10/21/21,cat03,scat09
876,2480,Harris Inc,Future-proofed modular groupware," $14,900.00 "," $32,986.00 ",successful,375,US,USD,6/5/20,4/22/21,cat04,scat04
932,3431,Peters-Nelson,Distributed real-time algorithm," $169,400.00 "," $81,984.00 ",failed,2928,CA,CAD,3/15/21,10/1/21,cat04,scat04
507,1742,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput," $192,100.00 "," $178,483.00 ",failed,4697,US,USD,4/25/21,10/10/21,cat02,scat02
1672,4628,Robinson Group,Switchable reciprocal middleware," $98,700.00 "," $87,448.00 ",failed,2915,US,USD,1/25/21,11/24/21,cat07,scat012
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface," $4,500.00 "," $1,863.00 ",failed,18,US,USD,4/10/21,4/25/21,cat06,scat019
2931,2213,Vargas-Cox,Vision-oriented local contingency," $98,600.00 "," $62,174.00 ",canceled,723,US,USD,5/6/21,6/22/21,cat01,scat01
2415,5188,Yang and Sons,Reactive 6thgeneration hub," $121,700.00 "," $59,003.00 ",failed,602,CH,CHF,4/29/21,11/21/21,cat04,scat04
1805,3418,"Wilson, Wilson and Mathis",Optional asymmetric success, $100.00 , $2.00 ,failed,1,US,USD,6/11/21,10/26/21,cat02,scat018
495,5637,"Wang, Koch and Weaver",Digitized analyzing capacity," $196,700.00 "," $174,039.00 ",failed,3868,IT,EUR,8/1/21,12/27/21,cat05,scat013
2988,3530,Cisneros Ltd,Vision-oriented regional hub," $10,000.00 "," $12,684.00 ",successful,409,US,USD,10/17/20,8/24/21,cat03,scat03
3169,3731,Williams-Jones,Monitored incremental info-mediaries, $600.00 ," $14,033.00 ",successful,234,US,USD,5/6/20,5/31/21,cat03,scat03
467,3219,"Roberts, Hinton and Williams",Programmable static middleware," $35,000.00 "," $177,936.00 ",successful,3016,US,USD,7/4/20,3/31/21,cat02,scat017
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption," $6,900.00 "," $13,212.00 ",successful,264,US,USD,7/30/20,7/3/21,cat08,scat015
2467,5103,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface," $118,400.00 "," $49,879.00 ",failed,504,AU,AUD,2/7/21,6/11/21,cat01,scat01
1193,3992,"Russo, Kim and Mccoy",Balanced optimal hardware," $10,000.00 ", $824.00 ,failed,14,US,USD,11/17/20,9/22/21,cat05,scat023
1016,2442,"Howell, Myers and Olson",Self-enabling mission-critical success," $52,600.00 "," $31,594.00 ",canceled,390,US,USD,4/24/21,8/5/21,cat02,scat02
313,2913,Bailey and Sons,Grass-roots dynamic emulation," $120,700.00 "," $57,010.00 ",failed,750,GB,GBP,6/19/21,1/3/22,cat05,scat05
117,1631,Jensen-Brown,Fundamental disintermediate matrix," $9,100.00 "," $7,438.00 ",failed,77,US,USD,4/1/21,4/11/21,cat04,scat04
2747,4073,Smith Group,Right-sized secondary challenge," $106,800.00 "," $57,872.00 ",failed,752,DK,DKK,8/27/21,12/19/21,cat02,scat018
1244,4568,Murphy-Farrell,Implemented exuding software," $9,100.00 "," $8,906.00 ",failed,131,US,USD,1/23/21,4/17/21,cat04,scat04
564,1830,Everett-Wolfe,Total optimizing software," $10,000.00 "," $7,724.00 ",failed,87,US,USD,12/9/20,6/14/21,cat04,scat04
3129,2623,Young PLC,Optional maximized attitude," $79,400.00 "," $26,571.00 ",failed,1063,US,USD,5/20/20,2/6/21,cat02,scat018
800,4327,Park-Goodman,Customer-focused impactful extranet," $5,100.00 "," $12,219.00 ",successful,272,US,USD,10/29/20,3/25/21,cat05,scat05
1255,3713,"York, Barr and Grant",Cloned bottom-line success," $3,100.00 "," $1,985.00 ",canceled,25,US,USD,12/21/20,2/24/21,cat04,scat04
2448,2389,Little Ltd,Decentralized bandwidth-monitored ability," $6,900.00 "," $12,155.00 ",successful,419,US,USD,1/25/21,4/18/21,cat09,scat024
578,5141,Brown and Sons,Programmable leadingedge budgetary management," $27,500.00 "," $5,593.00 ",failed,76,US,USD,6/8/21,1/3/22,cat04,scat04
418,3522,"Payne, Garrett and Thomas",Upgradable bi-directional concept," $48,800.00 "," $175,020.00 ",successful,1621,IT,EUR,12/21/20,12/15/21,cat04,scat04
255,1334,Robinson Group,Re-contextualized homogeneous flexibility," $16,200.00 "," $75,955.00 ",successful,1101,US,USD,7/3/20,5/18/21,cat02,scat08
1918,4721,Robinson-Kelly,Monitored bi-directional standardization," $97,600.00 "," $119,127.00 ",successful,1073,US,USD,8/29/20,6/14/21,cat04,scat04
2837,3768,Kelly-Colon,Stand-alone grid-enabled leverage," $197,900.00 "," $110,689.00 ",failed,4428,AU,AUD,9/18/21,11/30/21,cat04,scat04
842,1639,"Turner, Scott and Gentry",Assimilated regional groupware," $5,600.00 "," $2,445.00 ",failed,58,IT,EUR,3/31/21,12/4/21,cat02,scat08
503,5149,Sanchez Ltd,Up-sized 24hour instruction set," $170,700.00 "," $57,250.00 ",canceled,1218,US,USD,5/14/21,8/8/21,cat08,scat015
602,2153,Giles-Smith,Right-sized web-enabled intranet," $9,700.00 "," $11,929.00 ",successful,331,US,USD,2/1/22,2/16/22,cat09,scat024
1317,2767,Thompson-Moreno,Expanded needs-based orchestration," $62,300.00 "," $118,214.00 ",successful,1170,US,USD,3/10/21,1/12/22,cat08,scat015
2071,5124,Murphy-Fox,Organic system-worthy orchestration," $5,300.00 "," $4,432.00 ",failed,111,US,USD,6/8/21,12/27/21,cat06,scat014
2773,2097,Rodriguez-Patterson,Inverse static standardization," $99,500.00 "," $17,879.00 ",canceled,215,US,USD,2/27/21,11/23/21,cat05,scat07
1814,4796,Davis Ltd,Synchronized motivating solution," $1,400.00 "," $14,511.00 ",successful,363,US,USD,10/11/20,4/5/21,cat01,scat01
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system," $145,600.00 "," $141,822.00 ",failed,2955,US,USD,2/14/20,4/6/21,cat07,scat021
426,1495,Kelly PLC,Decentralized context-sensitive superstructure," $184,100.00 "," $159,037.00 ",failed,1657,US,USD,3/11/21,7/5/21,cat04,scat04
2206,2462,Nguyen and Sons,Compatible 5thgeneration concept," $5,400.00 "," $8,109.00 ",successful,103,US,USD,9/13/20,2/12/21,cat04,scat04
2032,2280,Jones PLC,Virtual systemic intranet," $2,300.00 "," $8,244.00 ",successful,147,US,USD,1/30/21,4/9/21,cat04,scat04
397,1877,Gilmore LLC,Optimized systemic algorithm," $1,400.00 "," $7,600.00 ",successful,110,CA,CAD,12/9/20,7/17/21,cat06,scat010
865,6108,Lee-Cobb,Customizable homogeneous firmware," $140,000.00 "," $94,501.00 ",failed,926,CA,CAD,4/14/21,1/7/22,cat04,scat04
3027,4427,"Jones, Wiley and Robbins",Front-line cohesive extranet," $7,500.00 "," $14,381.00 ",successful,134,US,USD,11/1/20,10/22/21,cat03,scat09
31,2881,"Martin, Gates and Holt",Distributed holistic neural-net," $1,500.00 "," $13,980.00 ",successful,269,US,USD,1/11/21,4/21/21,cat04,scat04
1234,2339,"Bowen, Davies and Burns",Devolved client-server monitoring," $2,900.00 "," $12,449.00 ",successful,175,US,USD,1/18/21,8/14/21,cat05,scat020
497,5156,Nguyen Inc,Seamless directional capacity," $7,300.00 "," $7,348.00 ",successful,69,US,USD,9/11/20,6/19/21,cat03,scat03
2084,4750,Walsh-Watts,Polarized actuating implementation," $3,600.00 "," $8,158.00 ",successful,190,US,USD,10/5/21,11/24/21,cat05,scat05
337,4852,"Ray, Li and Li",Front-line disintermediate hub," $5,000.00 "," $7,119.00 ",successful,237,US,USD,2/4/21,8/14/21,cat05,scat05
3182,5734,Murray Ltd,Decentralized 4thgeneration challenge," $6,000.00 "," $5,438.00 ",failed,77,GB,GBP,11/19/20,10/20/21,cat02,scat02
1494,3801,Bradford-Silva,Reverse-engineered composite hierarchy," $180,400.00 "," $115,396.00 ",failed,1748,US,USD,10/9/20,6/26/21,cat04,scat04
2570,4474,Mora-Bradley,Programmable tangible ability," $9,100.00 "," $7,656.00 ",failed,79,US,USD,1/9/21,8/1/21,cat04,scat04
2205,1992,"Cardenas, Thompson and Carey",Configurable full-range emulation," $9,200.00 "," $12,322.00 ",successful,196,IT,EUR,4/10/21,4/20/21,cat02,scat02
314,5796,"Lopez, Reid and Johnson",Total real-time hardware," $164,100.00 "," $96,888.00 ",failed,889,US,USD,3/22/21,9/20/21,cat04,scat04
1659,1373,Fox-Williams,Profound system-worthy functionalities," $128,900.00 "," $196,960.00 ",successful,7295,US,USD,12/15/21,1/13/22,cat02,scat06
1656,1879,"Taylor, Wood and Taylor",Cloned hybrid focus group," $42,100.00 "," $188,057.00 ",successful,2893,CA,CAD,7/15/20,3/11/21,cat03,scat09
514,3072,King Inc,Ergonomic dedicated focus group," $7,400.00 "," $6,245.00 ",failed,56,US,USD,12/23/20,9/26/21,cat05,scat07
649,4561,"Cole, Petty and Cameron",Realigned zero administration paradigm, $100.00 , $3.00 ,failed,1,US,USD,8/12/20,4/17/21,cat03,scat09
1769,5201,Mcclain LLC,Open-source multi-tasking methodology," $52,000.00 "," $91,014.00 ",successful,820,US,USD,1/17/21,9/9/21,cat04,scat04
33,5871,Sims-Gross,Object-based attitude-oriented analyzer," $8,700.00 "," $4,710.00 ",failed,83,US,USD,3/5/21,3/27/21,cat03,scat09
195,3041,Perez Group,Cross-platform tertiary hub," $63,400.00 "," $197,728.00 ",successful,2038,US,USD,5/1/21,11/3/21,cat06,scat019
742,5864,Haynes-Williams,Seamless clear-thinking artificial intelligence," $8,700.00 "," $10,682.00 ",successful,116,US,USD,9/5/20,4/25/21,cat05,scat011
2093,3999,Ford LLC,Centralized tangible success," $169,700.00 "," $168,048.00 ",failed,2025,GB,GBP,8/1/21,10/5/21,cat06,scat010
1338,4849,Moreno Ltd,Customer-focused multimedia methodology," $108,400.00 "," $138,586.00 ",successful,1345,AU,AUD,4/14/21,5/30/21,cat03,scat03
52,5461,"Moore, Cook and Wright",Visionary maximized Local Area Network," $7,300.00 "," $11,579.00 ",successful,168,US,USD,3/19/21,5/17/21,cat05,scat07
1651,5946,Ortega LLC,Secured bifurcated intranet," $1,700.00 "," $12,020.00 ",successful,137,CH,CHF,4/12/21,9/7/21,cat04,scat04
452,4508,"Silva, Walker and Martin",Grass-roots 4thgeneration product," $9,800.00 "," $13,954.00 ",successful,186,IT,EUR,1/15/22,1/20/22,cat04,scat04
1808,5096,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries," $4,300.00 "," $6,358.00 ",successful,125,US,USD,4/14/21,10/8/21,cat04,scat04
2288,5443,Anderson LLC,Customizable full-range artificial intelligence," $6,200.00 "," $1,260.00 ",failed,14,IT,EUR,5/20/20,6/23/21,cat04,scat04
1855,2165,Garza-Bryant,Programmable leadingedge contingency, $800.00 ," $14,725.00 ",successful,202,US,USD,7/16/21,11/19/21,cat04,scat04
3035,2125,Mays LLC,Multi-layered global groupware," $6,900.00 "," $11,174.00 ",successful,103,US,USD,3/14/20,1/31/21,cat06,scat016
2285,6141,Evans-Jones,Switchable methodical superstructure," $38,500.00 "," $182,036.00 ",successful,1785,US,USD,3/15/21,9/22/21,cat02,scat02
1203,5245,"Fischer, Torres and Walker",Expanded even-keeled portal," $118,000.00 "," $28,870.00 ",failed,656,US,USD,6/16/21,8/3/21,cat07,scat021
2852,2190,"Tapia, Kramer and Hicks",Advanced modular moderator," $2,000.00 "," $10,353.00 ",successful,157,US,USD,4/29/21,8/15/21,cat04,scat04
